Date,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),aFRR Upp Pris (EUR/MW),aFRR Ned Pris (EUR/MW),mFRR Upp Pris (EUR/MW),mFRR Ned Pris (EUR/MW),mFRR Upp EAM Pris (EUR/MW),mFRR Ned EAM Pris (EUR/MW),,SPOT_SE3,Hydro (GWh),SE_Avg,month,year,day,,,,FCR-N,FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),SPOT,SPOT_avg,aFRR up,aFRR down,mFRR up,mFRR down,Hydro,,,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),SPOT
17/04/2024 07:00,75.8,9.49,38.92,0,0,30,0,30,0,,165.89,9.56,112.42,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 08:00,80,10,34.63,0,0,30,0,30,0,,151.45,9.52,106.81,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 09:00,80,17.8,33.84,0,0,30,0,30,0,,100.96,9.6,81.655,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 10:00,75.95,9.76,34.74,0,0,30,0,30,0,,81.89,9.57,70.92,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 11:00,75.46,10,39.17,0,0,30,0,30,0,,78.36,9.5,68.635,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 12:00,76.94,10.3,39.15,0,0,30,0,30,0,,80.3,9.51,68.325,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 13:00,76.92,13.61,39.77,0,0,30,0,30,0,,78.81,9.4,65.325,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 14:00,79.71,13.62,39.04,0,0,30,0,30,0,,75.66,9.58,59.3125,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 15:00,79.71,14.19,39.35,0,0,30,0,30,0,,75.18,9.55,59.7325,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 16:00,74.23,13.91,39.02,0,0,37,0,37,0,,78.5,9.75,62.52,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 17:00,72.87,13.76,37.34,0,0,37,0,37,0,,86.9,9.69,65.3575,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 18:00,82.28,16.39,38.25,0,0,37,0,37,0,,114.97,9.72,87.6025,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 19:00,81.54,16.4,37.81,0,0,37,0,37,0,,156.08,9.8,92.6275,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 20:00,83.13,16.33,37.52,0,0,37,0,37,0,,165.82,10,90.1,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 21:00,83,16.68,36.72,0,0,46,29,46,29,,130.06,10.16,80.5575,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 22:00,82.6,9.92,39.06,0,0,0,29,0,29,,99.04,9.97,69.7525,4,2024,17,,,,,,,,,,,,,,,,,,,
17/04/2024 23:00,87.45,9.45,39.05,0,0,0,31,0,31,,87.81,9.72,66.7425,4,2024,17,,,,,,,,,,,,,,,,,,,
18/04/2024 00:00,73.64,8.69,37.3,0,0,0,41,0,41,,91.8,9.49,69.315,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 01:00,73.64,10.25,38.24,0,0,0,41,0,41,,85.9,9.41,68.305,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 02:00,74.17,9.89,37.14,0,0,0,45,0,45,,86.12,9.38,68.5475,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 03:00,73.36,10.54,38.05,0,0,0,45,0,45,,85.65,9.48,68.685,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 04:00,72.32,10.61,36.4,0,0,0,45,0,45,,88.85,9.55,70.07,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 05:00,75.44,11.57,34.29,0,0,0,37,0,37,,93.47,9.83,79.255,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 06:00,88.32,43.6,29.78,0,0,62,0,62,0,,121.88,10.11,121.88,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 07:00,87.46,41.22,30.17,0,0,62,0,62,0,,155.8,10.15,155.8,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 08:00,87.3,47.18,28.22,0,0,62,0,62,0,,131.19,9.85,131.19,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 09:00,87.25,46.72,28.43,0,0,88,0,88,0,,101.12,9.72,101.12,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 10:00,85.82,38.79,28.39,0,0,56,0,56,0,,90.21,9.74,90.21,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 11:00,75.7,36.88,30.46,0,0,80,0,80,0,,83.87,9.8,83.87,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 12:00,73.48,32.03,29.23,0,0,42.5,0,42.5,0,,80.64,9.63,80.64,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 13:00,74.34,32.59,30,0,0,46.5,0,46.5,0,,77.2,9.4,77.2,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 14:00,74.85,32.66,31.2,0,0,46.5,0,46.5,0,,73.01,9.37,73.01,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 15:00,76.14,32.74,29.88,0,0,42.5,0,42.5,0,,70.7,9.37,70.7,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 16:00,75.9,32.31,29.02,0,0,70,0,70,0,,70.88,9.63,70.88,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 17:00,79.74,32.91,28.89,0,0,88,0,88,0,,81.33,10.03,78.815,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 18:00,75.32,27.33,29.85,0,0,105,0,105,0,,94.03,10.11,90.73,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 19:00,74.06,27.65,33.01,0,0,91.5,0,91.5,0,,125.24,10.04,97.38,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 20:00,74.05,29.18,34.64,0,0,60,0,60,0,,128.83,9.72,92.65,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 21:00,70.02,29.22,33.01,0,0,55.5,23,55.5,23,,105.92,9.36,80.145,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 22:00,70.73,9.87,33.97,0,0,0,27,0,27,,89.89,9.05,64.5425,4,2024,18,,,,,,,,,,,,,,,,,,,
18/04/2024 23:00,73.5,9.27,33.41,0,0,0,27,0,27,,79.37,8.93,61.615,4,2024,18,,,,,,,,,,,,,,,,,,,
19/04/2024 00:00,69.58,8.98,33.94,0,0,0,27,0,27,,77.21,8.74,56.1875,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 01:00,69.79,8.55,35.01,0,0,0,27,0,27,,60.83,8.53,54.29,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 02:00,69.75,8.19,36.15,0,0,0,29,0,29,,50.53,8.6,50.53,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 03:00,69.69,8.03,36.14,0,0,0,30,0,30,,49.47,9.02,48.555,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 04:00,70.12,8.04,36.16,0,0,0,31,0,31,,47.97,8.85,47.97,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 05:00,70.71,8.02,34.7,0,0,0,25,0,25,,49.08,9.3,49.08,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 06:00,68.21,10,27.55,0,0,35,0,35,0,,60.12,10.06,60.12,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 07:00,67.97,14.28,26.61,0,0,35,0,35,0,,70.74,10.32,70.74,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 08:00,68.15,14.07,24.39,0,0,35,0,35,0,,77.87,10.37,77.87,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 09:00,68.33,13.7,24.82,0,0,35,0,35,0,,69.25,10.34,69.25,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 10:00,67.73,12.88,27.49,0,0,40,0,40,0,,61.27,10.04,61.27,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 11:00,68.13,9.85,31.28,0,0,40,0,40,0,,57.28,9.75,57.28,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 12:00,58.97,10,31.21,0,0,35,0,35,0,,52.16,9.12,52.16,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 13:00,62.3,10.49,29.66,0,0,30,0,30,0,,48.67,8.92,48.67,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 14:00,62.36,9.18,28.85,0,0,25,0,25,0,,46.38,8.91,46.38,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 15:00,62.27,9.18,26.66,0,0,32.5,0,32.5,0,,47.31,8.87,47.31,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 16:00,60.48,8.98,26.8,0,0,30,0,30,0,,50.91,8.98,50.91,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 17:00,60.67,8.99,22.98,0,0,30,0,30,0,,57.36,9.43,57.0525,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 18:00,63.42,9.39,22.69,0,0,30,0,30,0,,63.08,9.66,60.8,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 19:00,66.34,9.84,23.05,0,0,30,0,30,0,,63.75,9.79,60.4575,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 20:00,66.6,9.41,23.04,0,0,30,0,30,0,,64.69,9.54,55.2925,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 21:00,62.81,9.38,24.6,0,0,43.5,10,43.5,10,,64.61,8.9,53.4425,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 22:00,63.98,8.45,24.6,0,0,0,20,0,20,,63.71,8.45,50.1425,4,2024,19,,,,,,,,,,,,,,,,,,,
19/04/2024 23:00,66.72,8.46,24.6,0,0,0,23,0,23,,61.63,7.83,46.9525,4,2024,19,,,,,,,,,,,,,,,,,,,
20/04/2024 00:00,65.08,8.06,43.8,0,0,0,40,0,40,,58.79,7.02,44.6375,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 01:00,66.53,8.06,61.19,0,0,0,40,0,40,,56.58,6.98,43.14,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 02:00,66.7,8.06,61.16,0,0,0,37,0,37,,55.95,6.93,42.12,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 03:00,66.69,8.06,306.35,0,0,0,37,0,37,,57.75,6.48,41.115,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 04:00,66.77,7.87,341.76,0,0,0,37,0,37,,61.04,6.19,39.3575,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 05:00,66.38,7.94,343.63,0,0,0,33,0,33,,62.83,6.04,34.6525,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 06:00,66.44,7.89,106.25,0,0,0,28,0,28,,63.92,6.09,35.0675,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 07:00,64.39,7.74,74.98,0,0,0,28,0,28,,67.98,6.31,43.8375,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 08:00,66.2,8.08,75.31,0,0,0,30,0,30,,65.04,6.82,46.0425,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 09:00,66.2,7.93,1976.07,0,0,0,30,0,30,,58.46,7.09,45.56,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 10:00,65.71,8.08,1971.63,0,0,0,30,0,30,,48.85,7.08,43.765,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 11:00,63.89,8.08,2197.72,0,0,0,32,0,32,,38.43,6.55,38.43,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 12:00,77.04,8.17,136.54,0,0,0,34.84,0,34.84,,28.97,5.9,28.97,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 13:00,94.43,8.4,333.78,0,0,0,37,0,37,,12.33,5.64,12.33,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 14:00,94.43,8.4,336.68,0,0,0,37,0,37,,10.55,5.63,10.55,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 15:00,93.94,8.4,120.13,0,0,0,85,0,85,,18.33,5.83,18.33,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 16:00,66.81,8.17,135.23,0,0,0,75,0,75,,37.41,6.35,37.41,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 17:00,67.05,8.17,41,0,0,0,65,0,65,,62.83,7.59,48.1,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 18:00,69.03,8.56,41.57,0,0,10,67,10,67,,78.9,8.4,55.2075,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 19:00,68.99,8.57,41.39,0,0,10,65,10,65,,89.61,8.8,62.6475,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 20:00,66.24,8.5,41.45,0,0,0,25,0,25,,97.04,8.94,65.155,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 21:00,64.36,8.16,44.78,0,0,0,23.5,0,23.5,,90.31,9.11,63.3875,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 22:00,68.57,8.18,44.69,0,0,0,23.5,0,23.5,,86.07,9.18,62.0525,4,2024,20,,,,,,,,,,,,,,,,,,,
20/04/2024 23:00,63.6,8.18,44.75,0,0,0,25,0,25,,82.9,8.93,57.0175,4,2024,20,,,,,,,,,,,,,,,,,,,
21/04/2024 00:00,71.79,7.72,68.23,0,0,0,33,0,33,,81.85,8.86,61.495,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 01:00,73.51,7.71,67.66,0,0,0,33,0,33,,70.59,9.07,60.2625,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 02:00,73.51,7.67,72.9,0,0,0,31,0,31,,69.53,9.11,60.9575,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 03:00,74.74,7.47,67.68,0,0,0,32,0,32,,64.4,9.03,60.875,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 04:00,76.11,7.47,68,0,0,0,34,0,34,,63.88,9.1,61.6675,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 05:00,71.63,7.56,68.23,0,0,0,34,0,34,,63.62,9.1,62.0225,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 06:00,76.65,7.97,74.95,0,0,0,30,0,30,,64.43,9.11,61.8875,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 07:00,76.61,8.15,74.7,0,0,0,30,0,30,,60.53,9.08,60.1625,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 08:00,77.67,8.15,62.29,0,0,0,32,0,32,,60.88,8.94,60.88,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 09:00,80.98,8.15,62.26,0,0,0,37,0,37,,54.73,8.33,54.73,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 10:00,81,8.12,62.26,0,0,0,40,0,40,,43.29,7.35,43.29,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 11:00,72.07,7.92,83.99,0,0,0,45,0,45,,42.47,7.14,42.47,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 12:00,76.56,8.12,90.11,0,0,0,47,0,47,,43.94,6.95,43.94,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 13:00,76.63,8.18,83.78,0,0,0,50,0,50,,42.14,6.36,42.14,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 14:00,76.66,8.18,81.7,0,0,0,55,0,55,,41.48,6.63,41.48,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 15:00,82.43,8.36,81.54,0,0,0,55,0,55,,41.93,6.78,41.93,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 16:00,88.03,8.36,74.55,0,0,0,43,0,43,,47.7,7.37,47.7,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 17:00,83.27,9.24,66.71,0,0,0,28,0,28,,58.68,8.93,58.68,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 18:00,80.97,12.38,46.22,0,0,30,23.5,30,23.5,,74.6,10.17,74.6,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 19:00,82.43,20.1,26.53,0,0,66.5,10,66.5,10,,89.36,10.49,89.36,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 20:00,82.61,19.7,26.51,0,0,0,10,0,10,,95.26,10.53,91.505,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 21:00,82.59,18.3,26.53,0,0,0,20.35,0,20.35,,91.07,10.47,87.105,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 22:00,81.61,10.03,26.51,0,0,0,20.35,0,20.35,,84.63,10.37,84.63,4,2024,21,,,,,,,,,,,,,,,,,,,
21/04/2024 23:00,80.46,9.84,27.63,0,0,0,25,0,25,,85.65,10.02,75.9375,4,2024,21,,,,,,,,,,,,,,,,,,,
22/04/2024 00:00,82.88,18.04,32.22,0,0,0,25,0,25,,77.08,9.68,77.08,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 01:00,82.87,15.85,32.17,0,0,0,25,0,25,,69.99,9.49,69.99,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 02:00,82.88,9.78,32.19,0,0,0,26,0,26,,64.55,9.5,64.55,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 03:00,81.25,9.82,32.26,0,0,0,31.5,0,31.5,,64.38,9.56,64.38,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 04:00,83.73,9.84,32.62,0,0,0,27,0,27,,69.51,9.81,69.51,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 05:00,85.24,11.52,32.22,0,0,0,31.5,0,31.5,,85.4,10.36,85.4,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 06:00,93.57,44.69,27.37,0,0,43.61,0,43.61,0,,105.9,10.73,94.285,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 07:00,94.26,59.43,27.58,0,0,96,0,96,0,,130.79,10.98,130.79,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 08:00,94.28,39.81,27.56,0,0,88,0,88,0,,117.46,10.77,117.46,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 09:00,94.1,39.43,29.48,0,0,36.26,0,36.26,0,,97.05,10.22,97.05,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 10:00,91.16,35.4,27,0,0,24.92,0,24.92,0,,81.86,10.24,81.86,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 11:00,90.59,35.4,28.94,0,0,19.9,0,19.9,0,,81.24,10.21,81.24,4,2024,22,,,,,,,,,,,,,,,,,,,
22/04/2024 12:00,84.34,22.36,30.53,0,0,36.5,0,36.5,0,,77.05,9.8,77.05,4,2024,22,,,,,,,,,,,,,,,,,,,
