,Date,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),FFR Pris (EUR/MW),SPOT,"Fast Frequency Reserve FFR, price",aFRR Upp Pris (EUR/MW),aFRR Ned Pris (EUR/MW),mFRR Upp Pris (EUR/MW),mFRR Ned Pris (EUR/MW),mFRR Upp EAM Pris (EUR/MW),mFRR Ned EAM Pris (EUR/MW)
3056,07/05/2024 09:00,60.86,53.44,28.29,0,82.62,0,0,0,51.5,0,51.5,0
3057,07/05/2024 10:00,64.75,47.21,27.89,0,69.91,0,0,0,46.5,0,46.5,0
3058,07/05/2024 11:00,57.94,52.74,27.76,0,55.31,0,0,0,30,0,30,0
3059,07/05/2024 12:00,60.74,46.29,31.74,0,47.01,0,0,0,20,0,20,0
3060,07/05/2024 13:00,66.41,43.35,34.02,0,40.05,0,0,0,22.5,0,22.5,0
3061,07/05/2024 14:00,61.07,41.21,33.04,0,36.41,0,0,0,20,0,20,0
3062,07/05/2024 15:00,60.71,41.08,29.52,0,51.76,0,0,0,20,0,20,0
3063,07/05/2024 16:00,60.78,34.01,29.79,0,58.63,0,0,0,22.5,0,22.5,0
3064,07/05/2024 17:00,57.83,36.21,29.58,0,103.32,0,0,0,20,0,20,0
3065,07/05/2024 18:00,63.2,50.94,30.66,0,130.64,0,0,0,20,0,20,0
3066,07/05/2024 19:00,67.39,51.39,30.66,0,147.42,0,0,0,20,0,20,0
3067,07/05/2024 20:00,66.85,51.61,30.75,0,119.11,0,0,0,20,0,20,0
3068,07/05/2024 21:00,60.81,51.67,30.77,0,74.21,0,0,0,20,28.5,20,28.5
3069,07/05/2024 22:00,57.94,32.74,30.81,0,50.55,0,0,0,0,33.5,0,33.5
3070,07/05/2024 23:00,57.97,37.42,31.23,0,52.97,0,0,0,0,20,0,20
3071,08/05/2024 00:00,60.02,21.3,31.42,0,52.23,0,0,0,0,15,0,15
3072,08/05/2024 01:00,59.99,19.8,31.02,0,50.87,0,0,0,0,15,0,15
3073,08/05/2024 02:00,59.81,19.81,30.95,0,48.01,0,0,0,0,15,0,15
3074,08/05/2024 03:00,59.98,26.88,30.98,0,52.26,0,0,0,0,16,0,16
3075,08/05/2024 04:00,58.58,33.8,30.95,0,53.06,0,0,0,0,16,0,16
3076,08/05/2024 05:00,54.8,32.45,30.56,0,104.9,0,0,0,0,18,0,18
3077,08/05/2024 06:00,64.33,35.27,29.19,0,116.77,0,0,0,13.5,0,13.5,0
3078,08/05/2024 07:00,63.73,37.87,27.04,0,107.48,0,0,0,16.5,0,16.5,0
3079,08/05/2024 08:00,63.12,37.77,28.25,0,90.19,0,0,0,12,0,12,0
3080,08/05/2024 09:00,62.05,37.56,28.19,0,83.66,0,0,0,12,0,12,0
3081,08/05/2024 10:00,62.63,37.56,28.27,0,77.57,0,0,0,12,0,12,0
3082,08/05/2024 11:00,59.07,28.46,28.24,0,71.18,0,0,0,12,0,12,0
3083,08/05/2024 12:00,59.93,37.95,26.98,0,61.93,0,0,0,10.2,0,10.2,0
3084,08/05/2024 13:00,60.21,37.88,27.08,0,62.09,0,0,0,10.2,0,10.2,0
3085,08/05/2024 14:00,60.06,36.35,26.99,0,59.89,0,0,0,10.2,0,10.2,0
3086,08/05/2024 15:00,60.44,23.99,27.14,0,64.1,0,0,0,10.2,0,10.2,0
3087,08/05/2024 16:00,60.17,23.99,27.14,0,87.95,0,0,0,10.2,0,10.2,0
3088,08/05/2024 17:00,59.66,24.07,26.49,0,103.95,0,0,0,10.2,0,10.2,0
3089,08/05/2024 18:00,62.73,28.86,27.04,0,124.48,0,0,0,10.3,0,10.3,0
3090,08/05/2024 19:00,64.98,29.18,26.96,0,134.42,0,0,0,10.3,0,10.3,0
3091,08/05/2024 20:00,65.23,28.87,26.86,0,113.97,0,0,0,10.3,0,10.3,0
3092,08/05/2024 21:00,60.53,28.83,27.39,0,94.22,0,0,0,10.3,13,10.3,13
3093,08/05/2024 22:00,59.1,27.34,27.29,0,85.85,0,0,0,0,16,0,16
3094,08/05/2024 23:00,58.17,22.73,27.73,0,51.55,0,0,0,0,16,0,16
3095,09/05/2024 00:00,55.6,25.96,25.89,0,50.52,0,0,0,0,15,0,15
3096,09/05/2024 01:00,56.09,24.53,25.99,0,29.92,0,0,0,0,15,0,15
3097,09/05/2024 02:00,59.42,24.2,25.96,0,25.9,0,0,0,0,15,0,15
3098,09/05/2024 03:00,59.31,24.1,26.04,0,25.69,0,0,0,0,15,0,15
3099,09/05/2024 04:00,59.39,25.72,25.97,0,25.49,0,0,96,0,15,0,15
3100,09/05/2024 05:00,61.5,24.48,25.82,0,38.38,0,0,75,0,15,0,15
3101,09/05/2024 06:00,61.46,27.76,21.98,0,59.96,0,0,105,10,0,10,0
3102,09/05/2024 07:00,61.91,29.98,22.14,0,39.9,0,0,105,12,0,12,0
3103,09/05/2024 08:00,61.9,29.8,22.3,0,23.34,0,0,68,12,0,12,0
3104,09/05/2024 09:00,61.81,29.19,25.11,0,4.98,0,0,83.37,11.5,0,11.5,0
3105,09/05/2024 10:00,56.92,26.53,25.13,0,1.09,0,0,96,10,0,10,0
3106,09/05/2024 11:00,60.19,27.23,25.14,0,-0.16,0,0,95.8,10,0,10,0
3107,09/05/2024 12:00,66.22,28.62,29.55,0,-0.59,0,0,96,10,0,10,0
3108,09/05/2024 13:00,66.22,28.01,29.56,0,-0.78,0,0,85,10,0,10,0
3109,09/05/2024 14:00,66.22,28.01,29.58,0,-0.18,0,0,85,10,0,10,0
3110,09/05/2024 15:00,67.2,28.68,29.55,0,3.08,0,0,85,10,0,10,0
3111,09/05/2024 16:00,67.22,25.39,28.16,0,19.99,0,0,68,10,0,10,0
3112,09/05/2024 17:00,69.03,26.98,28.16,0,19.95,0,0,68,10,0,10,0
3113,09/05/2024 18:00,75.33,29.37,32.94,0,9.42,0,0,68,11.5,0,11.5,0
3114,09/05/2024 19:00,72.47,26.97,36.69,0,4.69,0,0,68,11.5,0,11.5,0
3115,09/05/2024 20:00,74.7,26.83,36.66,0,2.63,0,0,105,10,0,10,0
3116,09/05/2024 21:00,77.35,22.93,36.64,0,0.87,0,0,115,10,14,10,14
3117,09/05/2024 22:00,77.03,22.02,31.06,0,-0.11,0,0,115,0,14,0,14
3118,09/05/2024 23:00,77.17,22.04,31.34,0,0.01,0,0,0,0,13,0,13
3119,10/05/2024 00:00,114.23,20.68,30.23,0,0.31,0,0,0,0,15,0,15
3120,10/05/2024 01:00,113.87,20.77,29.19,0,-0.06,0,0,0,0,15,0,15
3121,10/05/2024 02:00,113.38,20.65,29.18,0,-0.16,0,0,0,0,15,0,15
3122,10/05/2024 03:00,113.38,20.7,29.17,0,-0.59,0,0,0,0,15,0,15
3123,10/05/2024 04:00,113.38,20.65,30.49,0,-0.16,0,0,0,0,15,0,15
3124,10/05/2024 05:00,113.18,20.74,30.65,0,72.49,0,0,0,0,16,0,16
3125,10/05/2024 06:00,112.84,20.38,30.53,0,106.84,0,0,0,8,0,8,0
3126,10/05/2024 07:00,115.86,20.42,31.52,0,93.31,0,0,0,8,0,8,0
3127,10/05/2024 08:00,117.41,21.12,31.91,0,65.77,0,0,0,8,0,8,0
3128,10/05/2024 09:00,169.92,21.16,31.91,0,20.34,0,0,0,8,0,8,0
3129,10/05/2024 10:00,169.92,26.47,34.64,0,1.96,0,0,0,8,0,8,0
3130,10/05/2024 11:00,185.02,26.48,34.64,0,0.34,0,0,0,8,0,8,0
3131,10/05/2024 12:00,182.12,30.67,41.01,0,0.01,0,0,0,8,0,8,0
3132,10/05/2024 13:00,182.12,30.88,41.18,0,0.02,0,0,0,8,0,8,0
3133,10/05/2024 14:00,177.64,30.69,47.32,0,19.08,0,0,0,8,0,8,0
3134,10/05/2024 15:00,130,23.04,38.82,0,63.89,0,0,0,8,0,8,0
3135,10/05/2024 16:00,126.62,23.04,31.24,0,83.82,0,0,0,8,0,8,0
3136,10/05/2024 17:00,114.41,23.75,29.63,0,103.37,0,0,0,8,0,8,0
3137,10/05/2024 18:00,116.82,25.73,27.42,0,132.99,0,0,0,10,0,10,0
3138,10/05/2024 19:00,123.15,25.71,27.4,0,166.63,0,0,0,10,0,10,0
3139,10/05/2024 20:00,120,25.64,27.36,0,133.04,0,0,0,9,0,9,0
3140,10/05/2024 21:00,123.09,27.23,27.37,0,85.8,0,0,0,9,25,9,25
3141,10/05/2024 22:00,118.62,23.49,27.4,0,69.82,0,0,0,0,30,0,30
3142,10/05/2024 23:00,116.88,23.51,27.29,0,85.09,0,0,0,0,30,0,30
3143,11/05/2024 00:00,75.25,19.86,44.76,0,85.02,0,0,0,0,39,0,39
3144,11/05/2024 01:00,76.38,19.86,44.39,0,85.01,0,0,0,0,39,0,39
3145,11/05/2024 02:00,75.62,19.85,44.15,0,79.1,0,0,0,0,39,0,39
3146,11/05/2024 03:00,75.5,21.59,43.56,0,79.08,0,0,0,0,42,0,42
3147,11/05/2024 04:00,75.32,21.63,40.6,0,85.01,0,0,0,0,37,0,37
3148,11/05/2024 05:00,71.36,21.99,34.44,0,84.64,0,0,0,0,37,0,37
3149,11/05/2024 06:00,71.68,24.38,33.97,0,77.92,0,0,0,0,36,0,36
3150,11/05/2024 07:00,71.68,25.24,33.95,0,55.12,0,0,0,0,36,0,36
3151,11/05/2024 08:00,71.68,25.43,39.15,0,6.97,0,0,0,0,36,0,36
3152,11/05/2024 09:00,70.53,27.05,37.15,0,0.79,0,0,0,0,36,0,36
3153,11/05/2024 10:00,77.73,25.52,45.13,0,0,0,0,0,0,36,0,36
3154,11/05/2024 11:00,69.81,26.49,37.16,0,-0.58,0,0,0,0,41,0,41
3155,11/05/2024 12:00,69.85,24.89,37.29,0,-0.88,0,0,0,0,41,0,41
3156,11/05/2024 13:00,69.85,24.91,31.15,0,-0.91,0,0,0,0,41,0,41
3157,11/05/2024 14:00,69.85,24.74,37.11,0,-0.07,0,0,0,0,45,0,45
3158,11/05/2024 15:00,72.14,25.09,36.76,0,2.98,0,0,0,0,70,0,70
3159,11/05/2024 16:00,78.61,28.18,35.99,0,30.92,0,0,0,0,70,0,70
3160,11/05/2024 17:00,70.67,25.47,30.17,0,78.43,0,0,0,0,23,0,23
3161,11/05/2024 18:00,65.91,31.82,34.43,0,99.24,0,0,0,8.4,23,8.4,23
3162,11/05/2024 19:00,66.61,31.73,34.35,0,119.56,0,0,0,8.4,23,8.4,23
3163,11/05/2024 20:00,66.63,29.55,34.4,0,101,0,0,0,0,23,0,23
3164,11/05/2024 21:00,66.41,30.45,34.34,0,84.19,0,0,0,0,23,0,23
3165,11/05/2024 22:00,65.57,27.66,34.4,0,25.21,0,0,0,0,23,0,23
3166,11/05/2024 23:00,65.56,28.99,34.6,0,24.36,0,0,0,0,25,0,25
3167,12/05/2024 00:00,74.63,27.57,28.41,0,19.25,0,0,0,0,31,0,31
3168,12/05/2024 01:00,74.59,24.96,28.4,0,43.45,0,0,0,0,30,0,30
3169,12/05/2024 02:00,74.47,21.83,28.4,0,40.23,0,0,0,0,30,0,30
3170,12/05/2024 03:00,67.98,21.83,27.39,0,45.22,0,0,0,0,27,0,27
3171,12/05/2024 04:00,71.02,21.81,27.39,0,42.46,0,0,0,0,27,0,27
3172,12/05/2024 05:00,70.44,21.8,30.47,0,17.19,0,0,0,0,30,0,30
3173,12/05/2024 06:00,81.76,24.68,43.12,0,4.67,0,0,0,0,29,0,29
3174,12/05/2024 07:00,80.48,25.36,37.76,0,1.48,0,0,0,0,32.5,0,32.5
3175,12/05/2024 08:00,93.44,21.21,37.18,0,-1.23,0,0,0,0,31,0,31
3176,12/05/2024 09:00,94.02,21.82,36.01,0,-2.57,0,0,0,0,36,0,36
3177,12/05/2024 10:00,72.04,20.64,34.89,0,-4.07,0,0,0,0,36,0,36
3178,12/05/2024 11:00,81.95,20.62,44.31,0,-5.09,0,0,0,0,51.33,0,51.33
3179,12/05/2024 12:00,82.77,29.62,70.53,0,-6.58,0,0,0,0,41,0,41
3180,12/05/2024 13:00,83.1,29.38,70.14,0,-5.16,0,0,0,0,41,0,41
3181,12/05/2024 14:00,76.96,19.15,57.65,0,-2.09,0,0,0,0,41,0,41
3182,12/05/2024 15:00,78.63,22.96,44.1,0,-0.09,0,0,0,0,41,0,41
3183,12/05/2024 16:00,96.42,22.89,44.1,0,2.59,0,0,0,0,38.45,0,38.45
3184,12/05/2024 17:00,80.38,23.64,39.58,0,24.72,0,0,0,0,37.55,0,37.55
3185,12/05/2024 18:00,68.73,29.29,24.82,0,63.62,0,0,0,9,30,9,30
3186,12/05/2024 19:00,66.66,30.96,24.53,0,73.92,0,0,0,9,30,9,30
3187,12/05/2024 20:00,63.41,29.08,24.49,0,55.4,0,0,0,0,30.5,0,30.5
3188,12/05/2024 21:00,68.05,29.04,23.9,0,43.53,0,0,0,0,28,0,28
3189,12/05/2024 22:00,66.06,29.02,23.84,0,34.75,0,0,0,0,27,0,27
3190,12/05/2024 23:00,65.18,29.15,25.1,0,26.2,0,0,0,0,27,0,27
3191,13/05/2024 00:00,60.83,24.87,21.77,0,25.25,0,0,0,0,35,0,35
3192,13/05/2024 01:00,59.31,24.69,21.77,0,25.01,0,0,0,0,26,0,26
3193,13/05/2024 02:00,61.74,24.86,21.68,0,24.11,0,0,0,0,33,0,33
3194,13/05/2024 03:00,58.3,24.88,21.55,0,26.36,0,0,0,0,33,0,33
3195,13/05/2024 04:00,64.09,24.99,21.45,0,36.65,0,0,0,0,37,0,37
3196,13/05/2024 05:00,60.82,24.83,21.61,0,48.84,0,0,0,0,26,0,26
3197,13/05/2024 06:00,66.32,33.58,21.31,0,100.95,0,0,0,9,0,9,0
3198,13/05/2024 07:00,66.63,33.55,22.09,0,76.59,0,0,0,9,0,9,0
3199,13/05/2024 08:00,65.26,33.57,22.16,0,37.59,0,0,0,10,0,10,0
3200,13/05/2024 09:00,65.32,37.25,22.03,0,18.19,0,0,0,10,0,10,0
3201,13/05/2024 10:00,68.06,32.83,22,0,7.04,0,0,0,10,0,10,0
3202,13/05/2024 11:00,65.12,33.51,21.96,0,1.59,0,0,0,10,0,10,0
3203,13/05/2024 12:00,64.51,28.91,23.84,0,1.01,0,0,0,10,0,10,0
3204,13/05/2024 13:00,64.53,28.94,23.98,0,0.3,0,0,0,9,0,9,0
3205,13/05/2024 14:00,64.53,28.92,23.91,0,1.51,0,0,0,9,0,9,0
3206,13/05/2024 15:00,66.24,28.69,23.29,0,17.19,0,0,0,9,0,9,0
3207,13/05/2024 16:00,64.37,29.43,23.61,0,33.93,0,0,0,10,0,10,0
3208,13/05/2024 17:00,65.41,33.36,23.31,0,37.6,0,0,0,9,0,9,0
3209,13/05/2024 18:00,65.87,33.42,22.05,0,43.04,0,0,0,9,0,9,0
3210,13/05/2024 19:00,66.09,33.38,21.77,0,38.2,0,0,0,9,0,9,0
3211,13/05/2024 20:00,65.86,33.43,22.27,0,35.12,0,0,0,9,0,9,0
3212,13/05/2024 21:00,66.32,29.72,22.27,0,31.31,0,0,0,9,21,9,21
3213,13/05/2024 22:00,69.68,27.1,21.85,0,33.66,0,0,0,0,37,0,37
3214,13/05/2024 23:00,69.72,24.61,21.96,0,23.38,0,0,0,0,25,0,25
3215,14/05/2024 00:00,57.74,28.3,19.93,0,19.95,0,0,0,0,22,0,22
3216,14/05/2024 01:00,60,28.41,19.98,0,19.93,0,0,0,0,22,0,22
3217,14/05/2024 02:00,60,22.59,19.98,0,19.95,0,0,0,0,22,0,22
3218,14/05/2024 03:00,60,22.41,19.92,0,20,0,0,0,0,22,0,22
3219,14/05/2024 04:00,60,22.44,19.93,0,23.01,0,0,0,0,22,0,22
3220,14/05/2024 05:00,57.97,25.57,19.98,0,38.37,0,0,0,0,27,0,27
3221,14/05/2024 06:00,63.03,67.72,21.65,0,54.97,0,0,0,8.57,0,8.57,0
3222,14/05/2024 07:00,62.99,37.01,22.28,0,46.75,0,0,0,8.57,0,8.57,0
3223,14/05/2024 08:00,63.02,67.3,22.28,0,7.73,0,0,0,8.57,0,8.57,0
3224,14/05/2024 09:00,62.12,47.96,22.28,0,0.33,0,0,0,8.57,0,8.57,0
3225,14/05/2024 10:00,62.36,32.57,22.25,0,-1.46,0,0,0,8.57,0,8.57,0
3226,14/05/2024 11:00,62.42,31.66,50.89,0,-3,0,0,0,8.57,0,8.57,0
3227,14/05/2024 12:00,82.72,32.57,53.11,0,-3.72,0,0,0,8.57,0,8.57,0
3228,14/05/2024 13:00,78.84,32.49,70.45,0,-4.99,0,0,0,8.57,0,8.57,0
3229,14/05/2024 14:00,78.97,32.45,181.66,0,-3.99,0,0,0,8.57,0,8.57,0
3230,14/05/2024 15:00,66.39,32.69,70.88,0,-0.92,0,0,0,8.57,0,8.57,0
3231,14/05/2024 16:00,66.34,32.43,64.67,0,1.49,0,0,0,8.57,0,8.57,0
3232,14/05/2024 17:00,56.54,31.57,23.09,0,32.68,0,0,0,8.57,0,8.57,0
3233,14/05/2024 18:00,59.98,40.52,42.09,0,37.62,0,0,0,8.57,0,8.57,0
3234,14/05/2024 19:00,60.24,43.24,41.63,0,37.72,0,0,0,8.57,0,8.57,0
3235,14/05/2024 20:00,60.2,31.72,41.91,0,36.33,0,0,0,8.57,0,8.57,0
3236,14/05/2024 21:00,60.07,28.36,35.38,0,32.42,0,0,0,8.57,24,8.57,24
3237,14/05/2024 22:00,60.51,27.81,42.79,0,-1.01,0,0,0,0,22,0,22
3238,14/05/2024 23:00,60.52,28.15,42.73,0,-0.21,0,0,0,0,22,0,22
3239,15/05/2024 00:00,178.17,20.02,28.81,0,-0.16,0,0,0,0,32.4,0,32.4
3240,15/05/2024 01:00,177.62,19.35,28.75,0,-0.15,0,0,0,0,44.5,0,44.5
3241,15/05/2024 02:00,175.52,19.39,28.76,0,-0.11,0,0,0,0,44.5,0,44.5
3242,15/05/2024 03:00,175.52,20.21,30.49,0,-0.05,0,0,0,0,29.5,0,29.5
3243,15/05/2024 04:00,133.74,20.21,30.61,0,26.88,0,0,0,0,29.5,0,29.5
3244,15/05/2024 05:00,113.5,20.21,30.68,0,36.2,0,0,0,0,39.5,0,39.5
3245,15/05/2024 06:00,117.07,33.25,28.9,0,57.89,0,0,0,10,0,10,0
3246,15/05/2024 07:00,103.97,33.94,20.83,0,59.96,0,0,0,10,0,10,0
3247,15/05/2024 08:00,96.13,33.87,20.8,0,43.52,0,0,0,10,0,10,0
3248,15/05/2024 09:00,96.84,38.73,20.84,0,7.06,0,0,0,9,0,9,0
3249,15/05/2024 10:00,124.22,33.48,20.96,0,0.22,0,0,0,9,0,9,0
3250,15/05/2024 11:00,120.56,33.25,20.71,0,-0.93,0,0,0,9,0,9,0
3251,15/05/2024 12:00,169.82,32.59,39.56,0,-1.05,0,0,0,10,0,10,0
3252,15/05/2024 13:00,169.82,31.36,42.1,0,-0.95,0,0,0,10,0,10,0
3253,15/05/2024 14:00,169.82,31.36,39.87,0,-0.09,0,0,0,10,0,10,0
3254,15/05/2024 15:00,171.36,29.26,24.98,0,1.73,0,0,0,10,0,10,0
3255,15/05/2024 16:00,170.53,31.04,25.86,0,6.95,0,0,0,10,0,10,0
3256,15/05/2024 17:00,190.8,29.28,25.86,0,28.92,0,0,0,10,0,10,0
3257,15/05/2024 18:00,107.73,31.64,18.23,0,36.42,0,0,0,9,0,9,0
3258,15/05/2024 19:00,103.35,31.67,18.27,0,37.16,0,0,0,9,0,9,0
3259,15/05/2024 20:00,87.8,31.71,18.23,0,35.63,0,0,0,10,0,10,0
3260,15/05/2024 21:00,119.92,31.96,18.79,0,35.4,0,0,0,10,34,10,34
3261,15/05/2024 22:00,123.4,31.01,18.84,0,6.03,0,0,0,0,34,0,34
3262,15/05/2024 23:00,116.28,30.99,18.8,0,2.66,0,0,0,0,34,0,34
3263,16/05/2024 00:00,77.15,24.95,23.8,0,2.73,0,0,0,0,29,0,29
3264,16/05/2024 01:00,77.23,24.25,24.2,0,3.36,0,0,0,0,29,0,29
3265,16/05/2024 02:00,77.39,24.51,24.26,0,4.51,0,0,0,0,29,0,29
3266,16/05/2024 03:00,77.49,19.42,23.78,0,6.87,0,0,0,0,63.5,0,63.5
3267,16/05/2024 04:00,77.87,19.42,23.05,0,17.2,0,0,61,0,62.5,0,62.5
3268,16/05/2024 05:00,72.3,19.42,23.11,0,25.97,0,0,0,0,29,0,29
3269,16/05/2024 06:00,104.32,30.74,19.4,0,46.08,0,0,0,8.4,0,8.4,0
3270,16/05/2024 07:00,113.33,30.7,19.46,0,40.31,0,0,0,8.4,0,8.4,0
3271,16/05/2024 08:00,113.86,30.65,18.87,0,26.75,0,0,0,8.4,0,8.4,0
3272,16/05/2024 09:00,74.47,28.42,18.92,0,10.32,0,0,0,8.4,0,8.4,0
3273,16/05/2024 10:00,72.67,32.83,19.74,0,1.26,0,0,0,8,0,8,0
3274,16/05/2024 11:00,77.71,32.84,20.19,0,-0.02,0,0,59.4,7,0,7,0
3275,16/05/2024 12:00,79.06,28.31,24.59,0,-0.71,0,0,63.5,7,0,7,0
3276,16/05/2024 13:00,80.22,28.1,23.9,0,-0.16,0,0,58,7,0,7,0
3277,16/05/2024 14:00,79.6,28.14,24.06,0,0.92,0,0,53.8,7,0,7,0
3278,16/05/2024 15:00,80.4,27.52,23.01,0,9.09,0,0,54.3,7,0,7,0
3279,16/05/2024 16:00,80.51,28.46,23.58,0,17.28,0,0,53,7,0,7,0
3280,16/05/2024 17:00,80.47,28.46,22.15,0,20.81,0,0,0,8.5,0,8.5,0
3281,16/05/2024 18:00,69.45,31.55,18.48,0,24.36,0,0,0,8.5,0,8.5,0
3282,16/05/2024 19:00,69.37,31.64,18.1,0,25.45,0,0,0,8.37,0,8.37,0
3283,16/05/2024 20:00,69.6,31.58,18.08,0,21.05,0,0,0,8.37,0,8.37,0
3284,16/05/2024 21:00,75.34,32.51,23.09,0,10,0,0,0,8.37,13,8.37,13
3285,16/05/2024 22:00,73.97,30.32,23.39,0,4.3,0,0,0,0,19,0,19
3286,16/05/2024 23:00,79.83,30.26,23.13,0,3.3,0,0,0,0,19,0,19
3287,17/05/2024 00:00,81.24,18,17.12,0,2.86,0,0,0,0,18,0,18
3288,17/05/2024 01:00,81.24,17.2,17.19,0,2.81,0,0,0,0,18,0,18
3289,17/05/2024 02:00,81.52,17.21,17.15,0,2.82,0,0,0,0,18,0,18
3290,17/05/2024 03:00,81.55,17.21,17.02,0,3.48,0,0,0,0,18,0,18
3291,17/05/2024 04:00,81.07,17.2,17.01,0,4.99,0,0,78.5,0,19,0,19
3292,17/05/2024 05:00,80.96,17.17,17.2,0,23.07,0,0,70,0,20,0,20
3293,17/05/2024 06:00,79.42,26.21,20.56,0,29.97,0,0,70,9,0,9,0
3294,17/05/2024 07:00,79.64,25.93,18.19,0,32.45,0,0,85,9,0,9,0
3295,17/05/2024 08:00,79.48,26.06,18.16,0,25.67,0,0,50,8,0,8,0
3296,17/05/2024 09:00,79.88,25.97,18.2,0,11.18,0,0,61.8,8,0,8,0
3297,17/05/2024 10:00,79.42,26.02,18.2,0,4.21,0,0,40.47,8,0,8,0
3298,17/05/2024 11:00,81.69,27.08,17.64,0,2.95,0,0,44.5,8,0,8,0
3299,17/05/2024 12:00,81.81,24.06,22.9,0,1.93,0,0,73,8.2,0,8.2,0
3300,17/05/2024 13:00,82.12,24.05,22.96,0,1.25,0,0,85,8.2,0,8.2,0
3301,17/05/2024 14:00,81.88,20.75,22.93,0,2.48,0,0,70.5,8.18,0,8.18,0
3302,17/05/2024 15:00,81.06,20.76,22.94,0,3.28,0,0,75,8.2,0,8.2,0
3303,17/05/2024 16:00,81.23,20.76,22.97,0,4.98,0,0,77,8.2,0,8.2,0
3304,17/05/2024 17:00,74.56,20.32,23.68,0,7.16,0,0,90,8.2,0,8.2,0
3305,17/05/2024 18:00,72.9,21.52,17.89,0,5.89,0,0,90,8.5,0,8.5,0
3306,17/05/2024 19:00,72.9,21.52,17.67,0,4.13,0,0,90,8.5,0,8.5,0
3307,17/05/2024 20:00,73.47,21.53,17.63,0,1.24,0,0,100,9,0,9,0
3308,17/05/2024 21:00,81.94,21.53,19.41,0,-0.09,0,0,100,8,18,8,18
3309,17/05/2024 22:00,82.01,20.36,19.41,0,-1.6,0,0,202,0,18,0,18
3310,17/05/2024 23:00,82.16,19.55,19.42,0,0,0,0,0,0,18,0,18
3311,18/05/2024 00:00,96.8,15.66,18.66,0,0,0,0,0,0,30,0,30
3312,18/05/2024 01:00,97.18,15.52,18.47,0,0.19,0,0,0,0,30,0,30
3313,18/05/2024 02:00,98.18,15.64,20,0,0.51,0,0,0,0,35,0,35
3314,18/05/2024 03:00,122.39,15.67,17.84,0,0.98,0,0,0,0,35,0,35
3315,18/05/2024 04:00,95.51,15.74,20,0,1.42,0,0,0,0,35,0,35
3316,18/05/2024 05:00,121.11,16.03,17.77,0,2.47,0,0,0,0,30,0,30
3317,18/05/2024 06:00,134.96,17.76,16.95,0,4.95,0,0,0,0,26,0,26
3318,18/05/2024 07:00,121.29,17.67,16.63,0,7.97,0,0,0,0,28,0,28
3319,18/05/2024 08:00,125.11,16.77,16.63,0,7.43,0,0,0,0,30,0,30
3320,18/05/2024 09:00,113.35,17.77,19.46,0,4.95,0,0,0,0,39,0,39
3321,18/05/2024 10:00,100.27,17.07,19.46,0,0.71,0,0,0,0,39,0,39
3322,18/05/2024 11:00,94.79,16.66,19.57,0,-0.02,0,0,0,0,34,0,34
3323,18/05/2024 12:00,95.35,16.65,27.76,0,-1.3,0,0,0,0,39,0,39
3324,18/05/2024 13:00,96.17,16.61,34.57,0,-2.79,0,0,0,0,38,0,38
3325,18/05/2024 14:00,111.84,16.61,46.48,0,-1.92,0,0,0,0,37,0,37
3326,18/05/2024 15:00,102.91,16.6,32,0,-0.04,0,0,0,0,36,0,36
3327,18/05/2024 16:00,96.6,16.79,27.92,0,3.38,0,0,0,0,36,0,36
3328,18/05/2024 17:00,97.67,16.92,28.08,0,22.01,0,0,0,0,36,0,36
3329,18/05/2024 18:00,84.33,17.71,20,0,102.33,0,0,0,10,37,10,37
3330,18/05/2024 19:00,88.6,17.45,17.69,0,111.55,0,0,0,10,38,10,38
3331,18/05/2024 20:00,88.6,17.46,17.7,0,59.98,0,0,0,0,38,0,38
3332,18/05/2024 21:00,92.7,17.49,17.7,0,4.97,0,0,0,0,30,0,30
3333,18/05/2024 22:00,145.17,16.59,16.62,0,3,0,0,0,0,30,0,30
3334,18/05/2024 23:00,103.69,16.65,18.08,0,2.69,0,0,0,0,30,0,30
3335,19/05/2024 00:00,115.09,15.31,16.93,0,2.48,0,0,0,0,103.09,0,103.09
3336,19/05/2024 01:00,115.64,15.38,16.98,0,2.6,0,0,0,0,60,0,60
3337,19/05/2024 02:00,113.98,15.36,16.99,0,2.85,0,0,0,0,56,0,56
3338,19/05/2024 03:00,110.88,15.32,17.2,0,2.85,0,0,0,0,60,0,60
3339,19/05/2024 04:00,110.88,15.62,17.25,0,2.91,0,0,0,0,60,0,60
3340,19/05/2024 05:00,110.88,15.79,16.84,0,3.57,0,0,0,0,65,0,65
3341,19/05/2024 06:00,112.85,17.13,21.53,0,3.17,0,0,0,0,65,0,65
3342,19/05/2024 07:00,111.87,16.76,21.29,0,5.05,0,0,0,0,103.09,0,103.09
3343,19/05/2024 08:00,110.3,16.78,21.31,0,2.91,0,0,0,0,65,0,65
3344,19/05/2024 09:00,108.86,16.78,17.36,0,-0.03,0,0,0,0,60,0,60
3345,19/05/2024 10:00,107.84,16.83,17.34,0,-0.18,0,0,0,0,96,0,96
3346,19/05/2024 11:00,101.6,16.62,17.27,0,-2.06,0,0,0,0,96,0,96
3347,19/05/2024 12:00,110.67,18.19,49.52,0,-7.41,0,0,0,0,89,0,89
